,,,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct
,,,count,mean,std,min,25%,50%,75%,max
player1,P1BreakPoint,P2BreakPoint,,,,,,,,
Jarkko Nieminen,0.0,1.0,135.0,0.4823442019413914,0.04606510590605669,0.2727272727272727,0.4588178294573643,0.48255813953488375,0.5096331120943953,0.5897435897435898
Jarkko Nieminen,1.0,0.0,115.0,0.5167979643570235,0.04678082668299699,0.41818181818181815,0.4911846582121868,0.5164835164835165,0.5341085271317829,0.8
Jason Jung,0.0,0.0,200.0,0.5317110895504055,0.08110843149948556,0.0,0.5026385772459071,0.5596665417759461,0.57782874617737,0.6122448979591837
Jason Jung,0.0,1.0,14.0,0.5064708428004824,0.05377485699608614,0.4090909090909091,0.4783249158249158,0.49919968512201524,0.5561374881566481,0.583941605839416
Jason Jung,1.0,0.0,10.0,0.5606341833875101,0.026049497573271498,0.5224719101123596,0.5379723837209303,0.5698051948051948,0.5776896072551744,0.5909090909090909
Jason Kubler,0.0,0.0,253.0,0.48389905959747676,0.06590327868835659,0.4166666666666667,0.4609053497942387,0.46596858638743455,0.48028673835125446,1.0
Jason Kubler,0.0,1.0,16.0,0.46288051549477266,0.027193895031404625,0.4222222222222222,0.4552155992390615,0.46107226107226107,0.4674242424242424,0.5294117647058824
Jason Kubler,1.0,0.0,17.0,0.47971596511857156,0.027945863668583426,0.44680851063829785,0.46613545816733065,0.4729064039408867,0.4772727272727273,0.5714285714285714
Jaume Munar,0.0,0.0,319.0,0.4437725267750872,0.07152255236162418,0.0,0.4230769230769231,0.4451219512195122,0.4666666666666667,1.0
Jaume Munar,0.0,1.0,24.0,0.4289155162788642,0.049154777230244834,0.25,0.42286324786324786,0.43196964087375045,0.4633104500381388,0.5
Jaume Munar,1.0,0.0,9.0,0.4667171554205749,0.019857216354621197,0.4246575342465753,0.46296296296296297,0.46788990825688076,0.48333333333333334,0.48739495798319327
Jay Clarke,0.0,0.0,776.0,0.43683798078374364,0.08931281096385063,0.0,0.39473684210526316,0.4330845771144278,0.5070782711911744,0.5384615384615384
Jay Clarke,0.0,1.0,32.0,0.40155540688187596,0.08663740594108991,0.2222222222222222,0.3653590425531915,0.4023809523809524,0.4710956416464891,0.5098039215686274
Jay Clarke,1.0,0.0,28.0,0.490377962704767,0.041460921826276996,0.3939393939393939,0.4805194805194805,0.5068157519600855,0.5172413793103449,0.5284552845528455
Jean-Rene Lisnard,0.0,0.0,148.0,0.4369491030480147,0.1118928062142371,0.3333333333333333,0.3954665492957746,0.41841810284433234,0.4308750882145378,1.0
Jean-Rene Lisnard,0.0,1.0,15.0,0.4116173593925811,0.02641191763683476,0.3448275862068966,0.41368845500848894,0.42168674698795183,0.42682837995337997,0.4326241134751773
Jean-Rene Lisnard,1.0,0.0,7.0,0.514994558596443,0.12955062536653536,0.4025974025974026,0.41280812791472354,0.425,0.6258741258741258,0.7
Jenson Brooksby,0.0,0.0,780.0,0.5114534908710962,0.0594851997501319,0.0,0.4825696691368333,0.5063291139240507,0.5319148936170213,1.0
Jenson Brooksby,0.0,1.0,47.0,0.5160188361239296,0.03392786204191494,0.4603174603174603,0.4906485929993136,0.5142857142857142,0.5279338327091136,0.620253164556962
Jenson Brooksby,1.0,0.0,50.0,0.5176136320180206,0.033358225743185636,0.4788732394366197,0.4973404255319149,0.5122641777878951,0.5287382128423889,0.6301369863013698
Jeremy Chardy,0.0,0.0,7710.0,0.4964978178004606,0.079531100241207,0.0,0.45717875089734383,0.5,0.5365853658536586,1.0
Jeremy Chardy,0.0,1.0,365.0,0.46735104391357485,0.054743545125836485,0.25,0.4375,0.4685714285714286,0.5,0.6666666666666666
Jeremy Chardy,1.0,0.0,337.0,0.5236474978178219,0.06813495640664287,0.3619047619047619,0.4816753926701571,0.5178571428571429,0.5608465608465608,1.0
Jerzy Janowicz,0.0,0.0,3224.0,0.48425220646941863,0.07068605428867807,0.0,0.45302686877272513,0.49118925632665733,0.5180722891566265,1.0
Jerzy Janowicz,0.0,1.0,142.0,0.4727117019825655,0.04712466139214434,0.3076923076923077,0.44365828092243187,0.47594218203418914,0.508401493598862,0.625
Jerzy Janowicz,1.0,0.0,117.0,0.5121224285997742,0.05410988503466097,0.39285714285714285,0.48917748917748916,0.5060240963855421,0.525974025974026,0.8
Jesse Levine,0.0,0.0,449.0,0.45353715004590117,0.08726302740706623,0.0,0.4222222222222222,0.44680851063829785,0.4791666666666667,1.0
Jesse Levine,0.0,1.0,32.0,0.4221782793569843,0.07029958723333844,0.2,0.3806259314456036,0.43449656750572085,0.4668032786885246,0.5882352941176471
Jesse Levine,1.0,0.0,9.0,0.5225606379671687,0.10169156079915365,0.3798449612403101,0.45098039215686275,0.5384615384615384,0.5652173913043478,0.7272727272727273
Jimmy Wang,0.0,0.0,679.0,0.46152853952430617,0.10379400998032492,0.0,0.3835858585858586,0.4745762711864407,0.5159592529711375,1.0
Jimmy Wang,0.0,1.0,34.0,0.4184164513512783,0.05760587608167534,0.3225806451612903,0.3757878151260504,0.40063694267515926,0.4805862227588983,0.504
Jimmy Wang,1.0,0.0,23.0,0.5080796654469095,0.07792036139133818,0.37037037037037035,0.4963768115942029,0.5107913669064749,0.541478774685119,0.7272727272727273
Jiri Vesely,0.0,0.0,4420.0,0.5118758202010105,0.08357713587668977,0.0,0.4782608695652174,0.5063696851671535,0.5407596371882086,1.0
Jiri Vesely,0.0,1.0,174.0,0.4944405752258589,0.04843558578842472,0.3333333333333333,0.46551724137931033,0.4969952139335708,0.5281907784831272,0.6222222222222222
Jiri Vesely,1.0,0.0,139.0,0.5514554624494445,0.08007045444353232,0.40625,0.5,0.5247524752475248,0.5772791139763617,0.8
Jo Wilfried Tsonga,0.0,0.0,6583.0,0.5310330064508834,0.08538127360615172,0.0,0.4897959183673469,0.5257731958762887,0.5688073394495413,1.0
Jo Wilfried Tsonga,0.0,1.0,208.0,0.48906007195814283,0.06913108120068898,0.0,0.46928219563687545,0.4964146191014701,0.5251249246144568,0.625
Jo Wilfried Tsonga,1.0,0.0,343.0,0.5556348328887614,0.06184035725879966,0.4189189189189189,0.5106954930221916,0.5481927710843374,0.5866666666666667,1.0
Jo-Wilfried Tsonga,0.0,0.0,7099.0,0.5209631924269229,0.09393284041835716,0.0,0.4801980198019802,0.5217391304347826,0.5558390022675737,1.0
Jo-Wilfried Tsonga,0.0,1.0,217.0,0.4922066170299383,0.07043649325073265,0.2,0.45918367346938777,0.5,0.5294117647058824,0.6666666666666666
Jo-Wilfried Tsonga,1.0,0.0,317.0,0.5499786396877238,0.07619928553562022,0.36,0.5063829787234042,0.5462184873949579,0.5748031496062992,1.0
Joao Sousa,0.0,0.0,3387.0,0.48052251132631435,0.09967459153024015,0.0,0.4194988479262673,0.4782608695652174,0.5412844036697247,1.0
Joao Sousa,0.0,1.0,184.0,0.4381446891590883,0.07383393571083247,0.1111111111111111,0.39357342169515175,0.4411764705882353,0.4863476490188819,0.624
Joao Sousa,1.0,0.0,163.0,0.5212925737240812,0.07491563579824063,0.35294117647058826,0.4750188200800349,0.5304347826086957,0.5615530303030303,0.7391304347826086
Joao Souza,0.0,0.0,340.0,0.46024632417107086,0.05339280965080307,0.0,0.4495237712494474,0.4666666666666667,0.47930743243243246,1.0
Joao Souza,0.0,1.0,30.0,0.4557816930016223,0.03304657344172542,0.3333333333333333,0.45209668025626093,0.4652710785259502,0.47095284394749637,0.488
Joao Souza,1.0,0.0,7.0,0.4659561550541058,0.03982269222675091,0.3888888888888889,0.4564285714285714,0.4731182795698925,0.4880952380952381,0.5106382978723404
John Isner,0.0,0.0,10615.0,0.5180421815174672,0.08185695245470408,0.0,0.4827586206896552,0.5128205128205128,0.5454545454545454,1.0
John Isner,0.0,1.0,231.0,0.4851189851428518,0.07011160247660823,0.1111111111111111,0.4614470108695652,0.491566265060241,0.521553325901152,0.7368421052631579
John Isner,1.0,0.0,350.0,0.5413462915200569,0.065777736780804,0.39705882352941174,0.50747389180225,0.5273619427811045,0.563986013986014,0.8421052631578947
John Millman,0.0,0.0,3867.0,0.48983233504137597,0.07643856471469591,0.0,0.4583333333333333,0.49514563106796117,0.5172413793103449,1.0
John Millman,0.0,1.0,180.0,0.46447443726255055,0.06183702623927537,0.2,0.42857142857142855,0.468188894654904,0.5024290125781427,0.5769230769230769
John Millman,1.0,0.0,189.0,0.5127547276298142,0.05429427476054704,0.34615384615384615,0.48,0.5077881619937694,0.5511111111111111,0.8
John Patrick Smith,0.0,0.0,130.0,0.3700002700532741,0.07937531234418684,0.0,0.37648809523809523,0.39520528280218203,0.4053471575023299,0.45054945054945056
John Patrick Smith,0.0,1.0,15.0,0.3818973858406161,0.056573948124639735,0.2,0.3902409404449626,0.39705882352941174,0.40590602438158363,0.43157894736842106
John Patrick Smith,1.0,0.0,1.0,0.43820224719101125,,0.43820224719101125,0.43820224719101125,0.43820224719101125,0.43820224719101125,0.43820224719101125
Jordan Thompson,0.0,0.0,2019.0,0.5171580400488018,0.0672656721932952,0.0,0.4838709677419355,0.511864406779661,0.5403012779324623,1.0
Jordan Thompson,0.0,1.0,96.0,0.4979068292998056,0.044770699967267,0.2,0.4788309516570386,0.5063295646755097,0.524299257147793,0.5555555555555556
Jordan Thompson,1.0,0.0,83.0,0.5328627509745268,0.04500618341020529,0.4,0.5062495162913088,0.532258064516129,0.55557461406518,0.7
Jozef Kovalik,0.0,0.0,427.0,0.39747414199255243,0.056332101658926645,0.0,0.37714078374455734,0.40350877192982454,0.4318854222700377,0.5
Jozef Kovalik,0.0,1.0,31.0,0.38229950157073395,0.04862733302302918,0.2,0.37037037037037035,0.37606837606837606,0.4206745635317064,0.4444444444444444
Jozef Kovalik,1.0,0.0,10.0,0.4111176187956387,0.03474377230000804,0.36363636363636365,0.3817142857142857,0.4117452229299363,0.4426612903225806,0.44954128440366975
Juan Carlos Ferrero,0.0,0.0,521.0,0.48096985724032765,0.06775038850292096,0.0,0.4672897196261682,0.4887459807073955,0.5,1.0
Juan Carlos Ferrero,0.0,1.0,18.0,0.4752162369880655,0.03480757221447671,0.36363636363636365,0.4570791934541204,0.4845188358589435,0.4927713795638324,0.5161290322580645
Juan Carlos Ferrero,1.0,0.0,19.0,0.5033640720084004,0.025345548423764713,0.45751633986928103,0.4936952974336152,0.49707602339181284,0.5127747252747252,0.5714285714285714
Juan Ignacio Chela,0.0,0.0,1076.0,0.5054061277120738,0.08706360620916506,0.0,0.4523809523809524,0.5117948147323912,0.5394138755980862,1.0
Juan Ignacio Chela,0.0,1.0,69.0,0.48611803522216224,0.05257865855748768,0.391304347826087,0.4444444444444444,0.4880952380952381,0.5314685314685315,0.6111111111111112
Juan Ignacio Chela,1.0,0.0,65.0,0.53195246463318,0.08722339191129358,0.436241610738255,0.4774193548387097,0.5201793721973094,0.5511363636363636,1.0
Juan Ignacio Londero,0.0,0.0,385.0,0.5213339759585356,0.081984426031376,0.38461538461538464,0.46534653465346537,0.5,0.5607476635514018,1.0
Juan Ignacio Londero,0.0,1.0,13.0,0.4885290426463891,0.04598077410791004,0.4375,0.46530612244897956,0.4673913043478261,0.5,0.6
Juan Ignacio Londero,1.0,0.0,22.0,0.5263899073523478,0.06234389543896484,0.46596858638743455,0.469954085747968,0.5230263157894737,0.5619281045751634,0.6666666666666666
Juan Martin Del Potro,0.0,0.0,7097.0,0.5217777527782187,0.09374690569386056,0.0,0.4785992217898833,0.5208333333333334,0.5597014925373134,1.0
Juan Martin Del Potro,0.0,1.0,215.0,0.48138829721985676,0.07129792068801963,0.2222222222222222,0.44413233458177276,0.4868421052631579,0.5209402779516714,0.6842105263157895
Juan Martin Del Potro,1.0,0.0,373.0,0.5588364020400228,0.07316622574530723,0.40540540540540543,0.5120481927710844,0.5454545454545454,0.6,0.8888888888888888
Juan Martin del Potro,0.0,0.0,826.0,0.49647162592765137,0.07002903205577297,0.0,0.47333176691729323,0.5,0.5333333333333333,1.0
Juan Martin del Potro,0.0,1.0,34.0,0.46785405435944183,0.06036855749440407,0.3548387096774194,0.4099137931034483,0.4809259259259259,0.5087209302325582,0.574468085106383
Juan Martin del Potro,1.0,0.0,42.0,0.5024952034578595,0.05937322375771929,0.38372093023255816,0.47431077694235585,0.5020661157024793,0.5381546644844517,0.6666666666666666
Juan Monaco,0.0,0.0,2681.0,0.4974650036528201,0.09725411597478544,0.0,0.453125,0.5022421524663677,0.546875,1.0
Juan Monaco,0.0,1.0,132.0,0.467085339266908,0.08505809124543172,0.24390243902439024,0.4198387096774193,0.46915760869565215,0.508562271062271,0.6944444444444444
Juan Monaco,1.0,0.0,146.0,0.5255365069173384,0.08679785772114725,0.2857142857142857,0.4796726959517657,0.5247950819672131,0.5590266011521519,1.0
Julian Reister,0.0,0.0,353.0,0.45797014424580895,0.07964613771979619,0.0,0.4311377245508982,0.4727272727272727,0.4931506849315068,0.8
Julian Reister,0.0,1.0,19.0,0.4531531762687803,0.031689722861655834,0.375,0.4306294577153855,0.46153846153846156,0.47908496732026146,0.49473684210526314
Julian Reister,1.0,0.0,11.0,0.4640205369130772,0.02593572572444345,0.42,0.44195965877381804,0.4657534246575342,0.4855324074074074,0.5
Julien Benneteau,0.0,0.0,4674.0,0.48783284127556487,0.07940710589810682,0.0,0.45454545454545453,0.5,0.5263157894736842,1.0
Julien Benneteau,0.0,1.0,221.0,0.4680150967954943,0.06975392081493462,0.1111111111111111,0.423728813559322,0.4857142857142857,0.5155038759689923,0.6129032258064516
Julien Benneteau,1.0,0.0,185.0,0.5151389785380215,0.05084921908904808,0.35294117647058826,0.4888888888888889,0.5170940170940171,0.5433070866141733,0.6842105263157895
Jurgen Melzer,0.0,0.0,2141.0,0.4792161787310699,0.0814320632282811,0.0,0.44554455445544555,0.4797687861271676,0.5,1.0
Jurgen Melzer,0.0,1.0,105.0,0.44337290033703286,0.05635121826607768,0.2702702702702703,0.39603960396039606,0.45901639344262296,0.48255813953488375,0.5655172413793104
Jurgen Melzer,1.0,0.0,80.0,0.5041167609815114,0.07718277656367724,0.38095238095238093,0.46073379984662577,0.4901812106413057,0.5450462710941752,0.8
Jurgen Zopp,0.0,0.0,501.0,0.40011246672054435,0.07998013067388654,0.0,0.375,0.4236111111111111,0.4444444444444444,1.0
Jurgen Zopp,0.0,1.0,25.0,0.3861470368467681,0.06142818673603504,0.2,0.36507936507936506,0.4074074074074074,0.42391304347826086,0.46629213483146065
Jurgen Zopp,1.0,0.0,11.0,0.43691857002786105,0.028492558391990958,0.36363636363636365,0.4264069264069264,0.4375,0.4579365079365079,0.46099290780141844
Kamil Majchrzak,0.0,0.0,500.0,0.48319033387967236,0.08308229125522149,0.0,0.45615808823529413,0.4666666666666667,0.4828076018808778,1.0
Kamil Majchrzak,0.0,1.0,38.0,0.47454814083218505,0.03251776899191612,0.3870967741935484,0.46258503401360546,0.473222793977511,0.48385093167701865,0.5333333333333333
Kamil Majchrzak,1.0,0.0,17.0,0.45858804327901337,0.02635209322421389,0.4166666666666667,0.43243243243243246,0.46808510638297873,0.48333333333333334,0.4853801169590643
Karen Khachanov,0.0,0.0,3387.0,0.4808496811126692,0.07849460232172048,0.0,0.45454545454545453,0.49537037037037035,0.5135135135135135,1.0
Karen Khachanov,0.0,1.0,162.0,0.4575691256822719,0.06586556813307295,0.2,0.42196993923888715,0.4715633423180593,0.5087719298245614,0.546875
Karen Khachanov,1.0,0.0,136.0,0.5079978195251457,0.032126117963523985,0.4,0.4948823339780787,0.510178965771071,0.5215686274509804,0.6666666666666666
Karol Beck,0.0,0.0,320.0,0.419392663321959,0.06570896142200493,0.0,0.41342948717948713,0.4270833333333333,0.44,1.0
Karol Beck,0.0,1.0,21.0,0.41905661596983573,0.026054693370449092,0.3333333333333333,0.4117647058823529,0.42452830188679247,0.43333333333333335,0.4603174603174603
Karol Beck,1.0,0.0,10.0,0.42772505734926203,0.009886560725715038,0.4153846153846154,0.4190936752879809,0.4280150343174638,0.4335236754276179,0.4421768707482993
Kei Nishikori,0.0,0.0,8887.0,0.5118965825090737,0.08717777240476313,0.0,0.46637713381316653,0.5129310344827587,0.554282346778418,1.0
Kei Nishikori,0.0,1.0,383.0,0.47745630794939664,0.07207335761460806,0.14285714285714285,0.43550596985711487,0.4838709677419355,0.5263157894736842,0.6666666666666666
Kei Nishikori,1.0,0.0,485.0,0.5433848475351637,0.07041186267385986,0.3,0.5,0.5416666666666666,0.5786163522012578,0.8
Kenny De Schepper,0.0,0.0,990.0,0.4342899520767492,0.10012410972120873,0.0,0.39066989942528735,0.46790827643822197,0.48233208176887776,1.0
Kenny De Schepper,0.0,1.0,42.0,0.37500663404921725,0.10152650182725516,0.1111111111111111,0.34417613636363636,0.37262896136941936,0.46978900255754474,0.4777777777777778
Kenny De Schepper,1.0,0.0,12.0,0.42585053357518826,0.060279230519600324,0.36,0.36710169491525424,0.42486583184257604,0.4850614400324972,0.49454545454545457
Kevin Anderson,0.0,0.0,8928.0,0.5152573596054089,0.0843726451242573,0.0,0.4794520547945205,0.5121951219512195,0.5476190476190477,1.0
Kevin Anderson,0.0,1.0,303.0,0.47373458072622515,0.07845721591522901,0.0,0.4475972540045767,0.4911242603550296,0.5189276331502268,0.7333333333333333
Kevin Anderson,1.0,0.0,336.0,0.52910847946222,0.07167982872563994,0.3333333333333333,0.4934415703540635,0.5238095238095238,0.554914431840535,1.0
Konstantin Kravchuk,0.0,0.0,510.0,0.43382563816036307,0.09043686490402403,0.0,0.39285714285714285,0.42928571428571427,0.505510752688172,1.0
Konstantin Kravchuk,0.0,1.0,20.0,0.40667468568873905,0.08376592466015183,0.2,0.37019704433497536,0.3990812517944301,0.4625516873416033,0.5192307692307693
Konstantin Kravchuk,1.0,0.0,10.0,0.5076012555724878,0.05625928896774058,0.3972602739726027,0.5096854193663702,0.5110300081103001,0.5438951442646024,0.5714285714285714
Kyle Edmund,0.0,0.0,3837.0,0.5216134892786836,0.08522486547478485,0.0,0.48201438848920863,0.5135135135135135,0.5584415584415584,1.0
Kyle Edmund,0.0,1.0,172.0,0.4830400830001253,0.06049946232226704,0.3,0.4532696589710536,0.49495543148202564,0.5197432170542636,0.6354166666666666
Kyle Edmund,1.0,0.0,190.0,0.5424363896332751,0.062077978809019684,0.40229885057471265,0.5027413127413127,0.5404918032786885,0.5732484076433121,0.8
Laslo Djere,0.0,0.0,622.0,0.4659431499637618,0.08643250173354201,0.3333333333333333,0.42149311531841654,0.46378254955305087,0.4751675091101446,1.0
Laslo Djere,0.0,1.0,39.0,0.4387962862088557,0.0383546235780888,0.375,0.40625,0.45774647887323944,0.4712912087912088,0.5333333333333333
Laslo Djere,1.0,0.0,20.0,0.4737810596315965,0.03745335960826615,0.4122137404580153,0.4670065172311642,0.47646733111849393,0.48014563106796115,0.6
Laurent Lokoli,0.0,0.0,279.0,0.4805600518903247,0.09206580829729775,0.0,0.48265838011226947,0.5,0.518456583673975,0.5476190476190477
Laurent Lokoli,0.0,1.0,11.0,0.42322143301535015,0.16184030202304678,0.0,0.36141304347826086,0.5106382978723404,0.5261141540211307,0.5355648535564853
Laurent Lokoli,1.0,0.0,13.0,0.5109283618712831,0.02428372022726673,0.472,0.5052631578947369,0.513986013986014,0.5182724252491694,0.5581395348837209
Leonardo Mayer,0.0,0.0,2606.0,0.4703500399924987,0.0985808238691211,0.0,0.41624720357941836,0.47368421052631576,0.5288461538461539,1.0
Leonardo Mayer,0.0,1.0,109.0,0.4393104586066845,0.08537094781521534,0.07692307692307693,0.3888888888888889,0.45595854922279794,0.5052631578947369,0.6037735849056604
Leonardo Mayer,1.0,0.0,67.0,0.519365249703445,0.0538129998902007,0.34375,0.5,0.5233644859813084,0.5415808184866481,0.6521739130434783
Liam Broady,0.0,0.0,715.0,0.4307142692464781,0.10190129396578199,0.0,0.375,0.44,0.5074626865671642,1.0
Liam Broady,0.0,1.0,50.0,0.4147928024290586,0.07400369049273642,0.1111111111111111,0.37047520661157024,0.4247427293064877,0.45106922798115257,0.5254901960784314
Liam Broady,1.0,0.0,22.0,0.5048322522712806,0.051774758647301564,0.3875968992248062,0.5063296664920551,0.5148879716981132,0.527076878852726,0.59375
Lleyton Hewitt,0.0,0.0,1920.0,0.5131977588799285,0.07288094280166951,0.0,0.48433388157894736,0.5086232530478739,0.5388498487813556,1.0
Lleyton Hewitt,0.0,1.0,96.0,0.48949740068922026,0.04762529166578183,0.2857142857142857,0.4614233072316905,0.49579713216076854,0.525044964028777,0.5714285714285714
Lleyton Hewitt,1.0,0.0,120.0,0.53258979600129,0.05759190733039442,0.4,0.5,0.5288660939120131,0.55084835630965,0.75
Lloyd Harris,0.0,0.0,1646.0,0.4963475112504919,0.08496979745381181,0.0,0.4644933554817276,0.5064113102087786,0.5384615384615384,1.0
Lloyd Harris,0.0,1.0,76.0,0.4607970745051673,0.0662920759186259,0.2222222222222222,0.42657026076158944,0.47560975609756095,0.5074003342086417,0.5526315789473685
Lloyd Harris,1.0,0.0,69.0,0.5331816783825934,0.04302884902053848,0.38666666666666666,0.5116279069767442,0.5327102803738317,0.5470588235294118,0.7
Lorenzo Musetti,0.0,0.0,406.0,0.49640908240700105,0.061720231821592454,0.0,0.47029606544604596,0.49416632749966083,0.5294117647058824,1.0
Lorenzo Musetti,0.0,1.0,7.0,0.4517654170064084,0.051575859620517035,0.36363636363636365,0.4300194931773879,0.4606741573033708,0.47916168619013466,0.5196850393700787
Lorenzo Musetti,1.0,0.0,16.0,0.5322992696541866,0.032951250724619345,0.48214285714285715,0.49754901960784315,0.5349672451442363,0.5627504866597962,0.572972972972973
Lorenzo Sonego,0.0,0.0,1246.0,0.5163613204505488,0.08261802818325144,0.0,0.4611461844157151,0.5094940511957697,0.5625,1.0
Lorenzo Sonego,0.0,1.0,61.0,0.4644012335988475,0.0569255442622442,0.3333333333333333,0.44,0.460093896713615,0.475,0.6097560975609756
Lorenzo Sonego,1.0,0.0,59.0,0.535555431933632,0.05093720078785712,0.4497354497354497,0.48424908424908425,0.5483870967741935,0.5701811358879989,0.6451612903225806
Luca Vanni,0.0,0.0,431.0,0.46703223186877707,0.0713300965300794,0.0,0.46153846153846156,0.47115384615384615,0.4827586206896552,1.0
Luca Vanni,0.0,1.0,18.0,0.4755663086628801,0.015993013023700826,0.4566929133858268,0.462295355035218,0.4715578539107951,0.4858651911468813,0.5063291139240507
Luca Vanni,1.0,0.0,12.0,0.47694874444920615,0.01580864038142451,0.45864661654135336,0.4639072699633372,0.4730045101741137,0.4870689655172414,0.5
Lucas Pouille,0.0,0.0,6074.0,0.5024302640572712,0.08793556959858888,0.0,0.46153846153846156,0.49567091454272866,0.5325982841912378,1.0
Lucas Pouille,0.0,1.0,251.0,0.480556473654043,0.05911047652909816,0.2,0.45161290322580644,0.48148148148148145,0.5079898002549936,0.625
Lucas Pouille,1.0,0.0,267.0,0.527824676739366,0.07408350656482621,0.38095238095238093,0.482844868173258,0.5102040816326531,0.5643547273982057,0.8888888888888888
Lukas Lacko,0.0,0.0,3359.0,0.4630571534969405,0.0844267323774128,0.0,0.4268292682926829,0.46919431279620855,0.5061728395061729,1.0
Lukas Lacko,0.0,1.0,180.0,0.43872494177616195,0.06818406622229546,0.0,0.39683067375886527,0.44081238233285014,0.4895119021620441,0.5619834710743802
Lukas Lacko,1.0,0.0,112.0,0.48752965783345437,0.06527882277431517,0.3,0.45511803818703106,0.48479262672811063,0.5147601269784494,0.8
Lukas Rosol,0.0,0.0,3479.0,0.48408373224262125,0.06729204873920526,0.0,0.46186147697185354,0.4883720930232558,0.5116824980893111,1.0
Lukas Rosol,0.0,1.0,147.0,0.4614606820237837,0.05107060624389556,0.2,0.4336075205640423,0.4727272727272727,0.490824534942182,0.5434782608695652
Lukas Rosol,1.0,0.0,107.0,0.49771022681786814,0.042935514145049605,0.4,0.4704861111111111,0.4953271028037383,0.5238230289279637,0.6363636363636364
Lukasz Kubot,0.0,0.0,2646.0,0.5250993869923014,0.07185489921176394,0.0,0.49230769230769234,0.5101355978633064,0.5384615384615384,1.0
Lukasz Kubot,0.0,1.0,107.0,0.5039942581633748,0.03853676386270409,0.4,0.4825297528227037,0.5,0.5155168297923132,0.6216216216216216
Lukasz Kubot,1.0,0.0,105.0,0.546539356448433,0.08278209421892348,0.46060606060606063,0.5,0.5143884892086331,0.5686274509803921,1.0
Luke Saville,0.0,0.0,834.0,0.47854945932363435,0.07352870061305539,0.0,0.45454545454545453,0.484243627937769,0.5177898420674802,1.0
Luke Saville,0.0,1.0,46.0,0.45981396860994656,0.05659481709701267,0.3,0.4025735294117647,0.474512987012987,0.49898373983739835,0.5321100917431193
Luke Saville,1.0,0.0,23.0,0.52086470843941,0.07160029549318493,0.40298507462686567,0.48373015873015873,0.5218978102189781,0.5375568029938519,0.75
Mackenzie McDonald,0.0,0.0,1275.0,0.4881906957749216,0.0886512072276642,0.0,0.46365489130434784,0.4921259842519685,0.5208333333333334,1.0
Mackenzie McDonald,0.0,1.0,63.0,0.4675959311670311,0.08189420739164642,0.0,0.44410368747718143,0.48517520215633425,0.5164136013686912,0.5555555555555556
Mackenzie McDonald,1.0,0.0,48.0,0.5206813666986175,0.05499838069062487,0.4473684210526316,0.48401882188916,0.5059808612440191,0.5402941176470588,0.75
Malek Jaziri,0.0,0.0,1944.0,0.4590087918683289,0.07777182214213542,0.0,0.43243243243243246,0.4666666666666667,0.48651237444340895,1.0
Malek Jaziri,0.0,1.0,121.0,0.4497854029033817,0.05822173125626533,0.25,0.42567567567567566,0.4506172839506173,0.4787234042553192,0.5774647887323944
Malek Jaziri,1.0,0.0,59.0,0.4895074424999732,0.06024502861980901,0.375,0.45168067226890757,0.4772727272727273,0.5181419952062154,0.625
Marc Gicquel,0.0,0.0,156.0,0.4826294924367004,0.07548392488951006,0.42696629213483145,0.45,0.46288644015916747,0.4782608695652174,1.0
Marc Gicquel,0.0,1.0,8.0,0.44863987957532664,0.015720218834828412,0.43283582089552236,0.438003663003663,0.44675246732461993,0.45290720828355235,0.48148148148148145
Marc Gicquel,1.0,0.0,3.0,0.46363354591202693,0.02009643441625726,0.44871794871794873,0.4522070756247971,0.45569620253164556,0.47109134450906603,0.4864864864864865
Marc Polmans,0.0,0.0,202.0,0.5579754385816881,0.06415788461669553,0.42857142857142855,0.5464639725505147,0.5555555555555556,0.5609756097560976,1.0
Marc Polmans,0.0,1.0,5.0,0.5216605616605616,0.0374115451562619,0.4666666666666667,0.5,0.5384615384615384,0.5476190476190477,0.5555555555555556
Marc Polmans,1.0,0.0,10.0,0.5501706333698673,0.017609801136842497,0.5151515151515151,0.544226149622512,0.5524256651017214,0.5620994160376015,0.574468085106383
Marcel Granollers,0.0,0.0,4358.0,0.47312550674526127,0.09073206801465888,0.0,0.44088138176276354,0.4911497493734336,0.52,1.0
Marcel Granollers,0.0,1.0,255.0,0.45475729222934635,0.06433746643354558,0.25,0.41825754946199234,0.46540880503144655,0.5114877589453861,0.5507246376811594
Marcel Granollers,1.0,0.0,188.0,0.5043245067817583,0.05682333793533084,0.38666666666666666,0.4802362204724409,0.5119047619047619,0.5300597805990386,1.0
Marcelo Tomas Barrios Vera,0.0,0.0,265.0,0.4774630121268111,0.06634274134050736,0.0,0.4801980198019802,0.4873096446700508,0.4968152866242038,0.53125
Marcelo Tomas Barrios Vera,0.0,1.0,8.0,0.4876571107767208,0.010274390865513364,0.47513812154696133,0.4816849816849817,0.48478921633408223,0.49447072738024833,0.5064935064935064
Marcelo Tomas Barrios Vera,1.0,0.0,2.0,0.48784662128379674,0.002637950762474327,0.48598130841121495,0.4869139648475059,0.48784662128379674,0.48877927772008767,0.4897119341563786
Marco Cecchinato,0.0,0.0,1715.0,0.46905997917618425,0.08482055290763912,0.0,0.43333333333333335,0.47058823529411764,0.5,1.0
